timestamp,gdp_quart,gdp_quart_growth,cpi,ppi,gdp_deflator,balance_trade,balance_trade_growth,us/eur_rub,brent,net_capital_export,gdp_annual,gdp_annual_growth,average_provision_of_build_contract,average_provision_of_build_contract_moscow,rts,micex,micex_rgbi_tr,micex_cbi_tr,deposits_growth,deposits_rate,mortgage_value,mortgage_growth,mortgage_rate,grp,grp_growth,income_per_cap,real_dispos_income_per_cap_growth,salary,salary_growth,retail_trade_turnover_growth,unemployment,employment,invest_fixed_capital_per_cap,profitable_enterpr_share,share_own_revenues,overdue_wages_per_cap,fin_res_per_cap,marriages_per_1000_cap,divorce_rate,construction_value,invest_fixed_assets_phys,pop_tural_increase,pop_migration,pop_total_inc,childbirth,mortality,housing_fund_sqm,lodging_sqm_per_cap,water_pipes_share,gas_share,electric_stove_share,average_life_exp,infant_mortarity_per_1000_cap,perital_mort_per_1000_cap,incidence_population,rent_price_4.room_bus,rent_price_3room_bus,rent_price_2room_bus,rent_price_1room_bus,rent_price_3room_eco,rent_price_2room_eco,rent_price_1room_eco,load_of_teachers_preschool_per_teacher,child_on_acc_pre_school,load_of_teachers_school_per_teacher,students_state_oneshift,provision_doctors,provision_nurse,load_on_doctors,power_clinics,hospital_beds_available_per_cap,hospital_bed_occupancy_per_year,theaters_viewers_per_1000_cap,seats_theather_rfmin_per_100000_cap,museum_visitis_per_100_cap,bandwidth_sports,population_reg_sports_share,students_reg_sports_share,apartment_build,apartment_fund_sqm
40216,9995.8,5,315.1,337.2,133.16,18.114,33.6,30.46,69.59,-0.476216216,38807.2,-0.078208582,5,7.83,1411.14,1355.64,131.07,187.91,0.002353516,12.33,8016,1.550458844,13.93,8375.8638,0.187790661,42083.2,0.038,38410.5,0.136283954,106.8,0.018,0.69,63932,0.716,0.962915058,12865,233.3515293,8,3.9,553874.9,95.8,-0.3,14.1,13.8,10.7,11,216,18.71588251,99.9,44.4,55,74.2,6.1,5.87,696.6,144.03,78.14,58.8,42.98,40.75,41.96,28.88,721.4777653,5,1356.112607,85.5056,18,99.4,7872.848285,162.9,846,302,527,0.41,993,269768,22.37,63.03,22825,230310
40217,9995.8,5,315.1,337.2,133.16,18.114,33.6,30.4861,70.11,-0.476216216,38807.2,-0.078208582,5,7.83,1375.34,1322.15,131.3,189.76,0.002353516,12.33,8016,1.550458844,13.93,8375.8638,0.187790661,42083.2,0.038,38410.5,0.136283954,106.8,0.018,0.69,63932,0.716,0.962915058,12865,233.3515293,8,3.9,553874.9,95.8,-0.3,14.1,13.8,10.7,11,216,18.71588251,99.9,44.4,55,74.2,6.1,5.87,696.6,100.08,78.14,61.94,45.23,40.75,41.96,29.85,721.4777653,5,1356.112607,85.5056,18,99.4,7872.848285,162.9,846,302,527,0.41,993,269768,22.37,63.03,22825,230310
40218,9995.8,5,315.1,337.2,133.16,18.114,33.6,30.249,72.13,-0.476216216,38807.2,-0.078208582,5,7.83,1390.32,1338.16,131.3,190.92,0.002353516,12.33,8016,1.550458844,13.93,8375.8638,0.187790661,42083.2,0.038,38410.5,0.136283954,106.8,0.018,0.69,63932,0.716,0.962915058,12865,233.3515293,8,3.9,553874.9,95.8,-0.3,14.1,13.8,10.7,11,216,18.71588251,99.9,44.4,55,74.2,6.1,5.87,696.6,144.03,78.14,61.94,42.98,40.75,41.96,28.61,721.4777653,5,1356.112607,85.5056,18,99.4,7872.848285,162.9,846,302,527,0.41,993,269768,22.37,63.03,22825,230310
40219,9995.8,5.2,315.1,337.2,133.16,18.114,33.6,30.315,72.54,-0.476216216,38807.2,-0.078208582,5,7.83,1387.11,1327.24,131.17,190.92,0.002353516,12.33,8016,1.550458844,13.93,8375.8638,0.187790661,42083.2,0.038,38410.5,0.136283954,106.8,0.018,0.69,63932,0.716,0.962915058,12865,233.3515293,8,3.9,553874.9,95.8,-0.3,14.1,13.8,10.7,11,216,18.71588251,99.9,44.4,55,74.2,6.1,5.87,696.6,100.08,78.14,61.94,42.98,40.75,41.96,33.07,721.4777653,5,1356.112607,85.5056,18,99.4,7872.848285,162.9,846,302,527,0.41,993,269768,22.37,63.03,22825,230310
40220,9995.8,5,315.1,337.2,133.16,18.114,33.6,30.1775,73.05,-0.476216216,38807.2,-0.078208582,5,7.83,1391.94,1329.35,131.17,193.6,0.002353516,12.33,8016,1.550458844,13.93,8375.8638,0.187790661,42083.2,0.038,38410.5,0.136283954,106.8,0.018,0.69,63932,0.716,0.962915058,12865,233.3515293,8,3.9,553874.9,95.8,-0.3,14.1,13.8,10.7,11,216,18.71588251,99.9,44.4,55,74.2,6.1,5.87,696.6,100.08,78.14,61.94,42.98,40.75,41.96,28.61,721.4777653,5,1356.112607,85.5056,18,99.4,7872.848285,162.9,846,302,527,0.41,993,269768,22.37,63.03,22825,230310
40221,9995.8,5.2,315.1,337.2,133.16,18.114,33.6,30.2025,72.9,-0.476216216,38807.2,-0.078208582,5,7.83,1363.83,1304.86,131.23,194.07,0.002353516,12.33,8016,1.550458844,13.93,8375.8638,0.187790661,42083.2,0.038,38410.5,0.136283954,106.8,0.018,0.69,63932,0.716,0.962915058,12865,233.3515293,8,3.9,553874.9,95.8,-0.3,14.1,13.8,10.7,11,216,18.71588251,99.9,44.4,55,74.2,6.1,5.87,696.6,100.08,78.14,61.94,42.98,40.75,41.96,29.78,721.4777653,5,1356.112607,85.5056,18,99.4,7872.848285,162.9,846,302,527,0.41,993,269768,22.37,63.03,22825,230310
40222,9995.8,5,315.1,337.2,133.16,18.114,33.6,30.2025,72.9,-0.476216216,38807.2,-0.078208582,5,7.83,1363.83,1304.86,131.23,194.07,0.002353516,12.33,8016,1.550458844,13.93,8375.8638,0.187790661,42083.2,0.038,38410.5,0.136283954,106.8,0.018,0.69,63932,0.716,0.962915058,12865,233.3515293,8,3.9,553874.9,95.8,-0.3,14.1,13.8,10.7,11,216,18.71588251,99.9,44.4,55,74.2,6.1,5.87,696.6,100.08,78.14,61.94,42.98,40.75,41.96,29.07,721.4777653,5,1356.112607,85.5056,18,99.4,7872.848285,162.9,846,302,527,0.41,993,269768,22.37,63.03,22825,230310
40223,9995.8,3.8,315.1,337.2,133.16,18.114,16.8,30.2025,72.9,-0.476216216,38807.2,-0.078208582,5,7.83,1363.83,1304.86,131.23,194.07,0.002353516,12.33,8016,1.550458844,13.93,8375.8638,0.187790661,42083.2,0.038,38410.5,0.136283954,106.8,0.018,0.69,63932,0.716,0.962915058,12865,233.3515293,8,3.9,553874.9,95.8,-0.3,14.1,13.8,10.7,11,216,18.71588251,99.9,44.4,55,74.2,6.1,5.87,696.6,132.42,78.14,62.89,45.23,41.76,41.96,29.83,721.4777653,5,1356.112607,85.5056,18,99.4,7872.848285,162.9,846,302,527,0.41,993,269768,22.37,63.03,22825,230310
40224,9995.8,5,315.1,337.2,133.16,18.114,33.6,30.2252,72.51,-0.476216216,38807.2,-0.078208582,5,7.83,1375.99,1319.22,131.2,176.79,0.002353516,12.33,8016,1.550458844,13.93,8375.8638,0.187790661,42083.2,0.038,38410.5,0.136283954,106.8,0.018,0.69,63932,0.716,0.962915058,12865,233.3515293,8,3.9,553874.9,95.8,-0.3,14.1,13.8,10.7,11,216,18.71588251,99.9,44.4,55,74.2,6.1,5.87,696.6,100.08,78.14,61.94,42.98,40.75,41.96,32.23,721.4777653,5,1356.112607,85.5056,18,99.4,7872.848285,162.9,846,302,527,0.41,993,269768,22.37,63.03,22825,230310
40225,9995.8,5.2,315.1,337.2,133.16,18.114,33.6,30.0268,75.68,-0.476216216,38807.2,-0.078208582,5,7.71,1418.16,1361.49,131.26,177,0.002353516,12.33,8016,1.550458844,13.93,8375.8638,0.187790661,42083.2,0.038,38410.5,0.136283954,106.8,0.018,0.69,63932,0.716,0.962915058,12865,233.3515293,8,3.9,553874.9,95.8,-0.3,14.1,13.8,10.7,11,216,18.71588251,99.9,44.4,55,74.2,6.1,5.87,696.6,144.03,78.14,61.94,42.98,40.75,41.96,28.88,721.4777653,5,1356.112607,85.5056,18,99.4,7872.848285,162.9,846,302,527,0.41,993,269768,22.37,63.03,22825,230310
40226,9995.8,5.2,315.1,337.2,133.16,18.114,33.6,30.1235,76.27,-0.476216216,38807.2,-0.078208582,5,7.83,1421.97,1354.09,131.39,177.3,0.002353516,12.33,8016,1.550458844,13.93,8375.8638,0.187790661,42083.2,0.038,38410.5,0.136283954,106.8,0.018,0.69,63932,0.716,0.962915058,12865,233.3515293,8,3.9,553874.9,95.8,-0.3,14.1,13.8,10.7,11,216,18.71588251,99.9,44.4,55,74.2,6.1,5.87,696.6,100.08,78.14,61.94,42.98,40.75,41.96,28.27,721.4777653,5,1356.112607,85.5056,18,99.4,7872.848285,162.9,846,302,527,0.41,993,269768,22.37,63.03,22825,230310
40227,9995.8,4.1,315.1,337.2,133.16,18.114,16.8,30.03,77.78,-0.476216216,38807.2,-0.078208582,5,7.71,1410.85,1338.77,131.41,177.49,0.002353516,12.33,8016,1.550458844,13.93,8375.8638,0.187790661,42083.2,0.038,38410.5,0.136283954,106.8,0.018,0.69,63932,0.716,0.962915058,12865,233.3515293,8,3.9,553874.9,95.8,-0.3,14.1,13.8,10.7,11,216,18.71588251,99.9,44.4,55,74.2,6.1,5.87,696.6,100.08,78.14,55.47,42.98,40.75,41.96,32.84,721.4777653,5,1356.112607,85.5056,18,99.4,7872.848285,162.9,846,302,527,0.41,993,269768,22.37,63.03,22825,230310
40228,9995.8,3.8,315.1,337.2,133.16,18.114,16.8,30.0125,78.19,-0.476216216,38807.2,-0.078208582,5,7.83,1423.13,1353.75,131.55,177.85,0.002353516,12.33,8016,1.550458844,13.93,8375.8638,0.187790661,42083.2,0.038,38410.5,0.136283954,106.8,0.018,0.69,63932,0.716,0.962915058,12865,233.3515293,8,3.9,553874.9,95.8,-0.3,14.1,13.8,10.7,11,216,18.71588251,99.9,44.4,55,74.2,6.1,5.87,696.6,132.42,78.77,59.66,42.98,41.76,41.96,30.63,721.4777653,5,1356.112607,85.5056,18,99.4,7872.848285,162.9,846,302,527,0.41,993,269768,22.37,63.03,22825,230310
40229,9995.8,5.2,315.1,337.2,133.16,18.114,33.6,30.0125,78.19,-0.476216216,38807.2,-0.078208582,5,7.83,1423.13,1353.75,131.55,177.85,0.002353516,12.33,8016,1.550458844,13.93,8375.8638,0.187790661,42083.2,0.038,38410.5,0.136283954,106.8,0.018,0.69,63932,0.716,0.962915058,12865,233.3515293,8,3.9,553874.9,95.8,-0.3,14.1,13.8,10.7,11,216,18.71588251,99.9,44.4,55,74.2,6.1,5.87,696.6,100.08,78.14,61.94,42.98,40.75,41.96,28.76,721.4777653,5,1356.112607,85.5056,18,99.4,7872.848285,162.9,846,302,527,0.41,993,269768,22.37,63.03,22825,230310
40230,9995.8,5,315.1,337.2,133.16,18.114,33.6,30.0125,78.19,-0.476216216,38807.2,-0.078208582,5,7.83,1423.13,1353.75,131.55,177.85,0.002353516,12.33,8016,1.550458844,13.93,8375.8638,0.187790661,42083.2,0.038,38410.5,0.136283954,106.8,0.018,0.69,63932,0.716,0.962915058,12865,233.3515293,8,3.9,553874.9,95.8,-0.3,14.1,13.8,10.7,11,216,18.71588251,99.9,44.4,55,74.2,6.1,5.87,696.6,100.08,78.14,61.94,45.23,40.75,41.96,30.67,721.4777653,5,1356.112607,85.5056,18,99.4,7872.848285,162.9,846,302,527,0.41,993,269768,22.37,63.03,22825,230310
40231,9995.8,5,315.1,337.2,133.16,18.114,33.6,29.985,78.61,-0.476216216,38807.2,-0.078208582,5,7.83,1423.13,1353.75,131.55,177.85,0.002353516,12.33,8016,1.550458844,13.93,8375.8638,0.187790661,42083.2,0.038,38410.5,0.136283954,106.8,0.018,0.69,63932,0.716,0.962915058,12865,233.3515293,8,3.9,553874.9,95.8,-0.3,14.1,13.8,10.7,11,216,18.71588251,99.9,44.4,55,74.2,6.1,5.87,696.6,100.08,78.14,61.94,42.98,40.75,41.96,30.67,721.4777653,5,1356.112607,85.5056,18,99.4,7872.848285,162.9,846,302,527,0.41,993,269768,22.37,63.03,22825,230310
40232,9995.8,4.7,315.1,337.2,133.16,18.114,33.6,29.99,77.25,-0.476216216,38807.2,-0.078208582,5,7.83,1423.13,1353.75,131.55,177.85,0.002353516,12.33,8016,1.550458844,13.93,8375.8638,0.187790661,42083.2,0.038,38410.5,0.136283954,106.8,0.018,0.69,63932,0.716,0.962915058,12865,233.3515293,8,3.9,553874.9,95.8,-0.3,14.1,13.8,10.7,11,216,18.71588251,99.9,44.4,55,74.2,6.1,5.87,696.6,100.08,78.14,61.94,42.98,40.75,41.96,28.04,721.4777653,5,1356.112607,85.5056,18,99.4,7872.848285,162.9,846,302,527,0.41,993,269768,22.37,63.03,22825,230310
40233,9995.8,5,315.1,337.2,133.16,18.114,33.6,30.021,78.09,-0.476216216,38807.2,-0.078208582,5,7.83,1401.48,1334.53,131.3,178.19,0.002353516,12.33,8016,1.550458844,13.93,8375.8638,0.187790661,42083.2,0.038,38410.5,0.136283954,106.8,0.018,0.69,63932,0.716,0.962915058,12865,233.3515293,8,3.9,553874.9,95.8,-0.3,14.1,13.8,10.7,11,216,18.71588251,99.9,44.4,55,74.2,6.1,5.87,696.6,100.08,78.14,58.8,42.98,40.75,41.96,28.27,721.4777653,5,1356.112607,85.5056,18,99.4,7872.848285,162.9,846,302,527,0.41,993,269768,22.37,63.03,22825,230310
40234,9995.8,5,315.1,337.2,133.16,18.114,33.6,30.0405,76.29,-0.476216216,38807.2,-0.078208582,5,7.83,1373.11,1306.46,131.46,177.8,0.002353516,12.33,8016,1.550458844,13.93,8375.8638,0.187790661,42083.2,0.038,38410.5,0.136283954,106.8,0.018,0.69,63932,0.716,0.962915058,12865,233.3515293,8,3.9,553874.9,95.8,-0.3,14.1,13.8,10.7,11,216,18.71588251,99.9,44.4,55,74.2,6.1,5.87,696.6,100.08,78.14,61.94,42.98,40.75,41.96,30.67,721.4777653,5,1356.112607,85.5056,18,99.4,7872.848285,162.9,846,302,527,0.41,993,269768,22.37,63.03,22825,230310
40235,9995.8,5,315.1,337.2,133.16,18.114,33.6,29.9485,77.59,-0.476216216,38807.2,-0.078208582,5,7.71,1390.25,1323.72,131.51,178.29,0.002353516,12.33,8016,1.550458844,13.93,8375.8638,0.187790661,42083.2,0.038,38410.5,0.136283954,106.8,0.018,0.69,63932,0.716,0.962915058,12865,233.3515293,8,3.9,553874.9,95.8,-0.3,14.1,13.8,10.7,11,216,18.71588251,99.9,44.4,55,74.2,6.1,5.87,696.6,144.03,78.14,58.8,45.23,40.75,41.96,27.94,721.4777653,5,1356.112607,85.5056,18,99.4,7872.848285,162.9,846,302,527,0.41,993,269768,22.37,63.03,22825,230310
40236,9995.8,5,315.1,337.2,133.16,18.114,33.6,29.9485,77.59,-0.476216216,38807.2,-0.078208582,5,7.83,1390.25,1323.72,131.62,178.45,0.002353516,12.33,8016,1.550458844,13.93,8375.8638,0.187790661,42083.2,0.038,38410.5,0.136283954,106.8,0.018,0.69,63932,0.716,0.962915058,12865,233.3515293,8,3.9,553874.9,95.8,-0.3,14.1,13.8,10.7,11,216,18.71588251,99.9,44.4,55,74.2,6.1,5.87,696.6,100.08,78.14,61.94,42.98,40.75,41.96,30.67,721.4777653,5,1356.112607,85.5056,18,99.4,7872.848285,162.9,846,302,527,0.41,993,269768,22.37,63.03,22825,230310
40237,9995.8,5,315.1,337.2,133.16,18.114,33.6,29.9485,77.59,-0.476216216,38807.2,-0.078208582,5,7.83,1390.25,1323.72,131.62,178.45,0.002353516,12.33,8016,1.550458844,13.93,8375.8638,0.187790661,42083.2,0.038,38410.5,0.136283954,106.8,0.018,0.69,63932,0.716,0.962915058,12865,233.3515293,8,3.9,553874.9,95.8,-0.3,14.1,13.8,10.7,11,216,18.71588251,99.9,44.4,55,74.2,6.1,5.87,696.6,100.08,78.14,61.94,45.23,40.75,41.96,28.76,721.4777653,5,1356.112607,85.5056,18,99.4,7872.848285,162.9,846,302,527,0.41,993,269768,22.37,63.03,22825,230310
40238,9995.8,3.3,317.7,343.9,133.16,16.704,18.6,29.9635,76.89,-0.476216216,38807.2,-0.078208582,5,7.83,1429.77,1356.27,131.78,178.45,0.022535563,12.33,23154,1.550458844,13.64,8375.8638,0.187790661,40617.7,0.038,38410.5,0.136283954,106.8,0.018,0.69,63932,0.716,0.962915058,12865,233.3515293,8,3.9,553874.9,95.8,-0.3,14.1,13.8,10.7,11,216,18.71588251,99.9,44.4,55,74.2,6.1,5.87,696.6,144.03,78.14,58.8,45.23,40.75,38.11,27.94,721.4777653,5,1356.112607,85.5056,18,99.4,7872.848285,162.9,846,302,527,0.41,993,269768,22.37,63.03,22825,230310
40239,9995.8,5,317.7,343.9,133.16,16.704,18.6,29.853,78.18,-0.476216216,38807.2,-0.078208582,5,7.83,1445.62,1368.09,132.19,175.77,0.022535563,12.33,23154,1.550458844,13.64,8375.8638,0.187790661,40617.7,0.038,38410.5,0.136283954,106.8,0.018,0.69,63932,0.716,0.962915058,12865,233.3515293,8,3.9,553874.9,95.8,-0.3,14.1,13.8,10.7,11,216,18.71588251,99.9,44.4,55,74.2,6.1,5.87,696.6,144.03,78.14,61.94,42.98,37.54,41.96,28.88,721.4777653,5,1356.112607,85.5056,18,99.4,7872.848285,162.9,846,302,527,0.41,993,269768,22.37,63.03,22825,230310
40240,9995.8,5,317.7,343.9,133.16,16.704,18.6,29.763,79.25,-0.476216216,38807.2,-0.078208582,5,7.83,1460.2,1379.32,132.86,179.43,0.022535563,12.33,23154,1.550458844,13.64,8375.8638,0.187790661,40617.7,0.038,38410.5,0.136283954,106.8,0.018,0.69,63932,0.716,0.962915058,12865,233.3515293,8,3.9,553874.9,95.8,-0.3,14.1,13.8,10.7,11,216,18.71588251,99.9,44.4,55,74.2,6.1,5.87,696.6,144.03,78.14,61.94,45.23,42.07,41.96,29.68,721.4777653,5,1356.112607,85.5056,18,99.4,7872.848285,162.9,846,302,527,0.41,993,269768,22.37,63.03,22825,230310
40241,9995.8,5,317.7,343.9,133.16,16.704,18.6,29.866,78.54,-0.476216216,38807.2,-0.078208582,5,7.83,1470.41,1384.44,133.16,179.43,0.022535563,12.33,23154,1.550458844,13.64,8375.8638,0.187790661,40617.7,0.038,38410.5,0.136283954,106.8,0.018,0.69,63932,0.716,0.962915058,12865,233.3515293,8,3.9,553874.9,95.8,-0.3,14.1,13.8,10.7,11,216,18.71588251,99.9,44.4,55,74.2,6.1,5.87,696.6,132.42,78.14,59.54,42.98,42.07,41.96,28.88,721.4777653,5,1356.112607,85.5056,18,99.4,7872.848285,162.9,846,302,527,0.41,993,269768,22.37,63.03,22825,230310
40242,12086.5,5.1,317.7,343.9,133.16,16.704,18.6,29.7916,79.89,-0.476216216,38807.2,-0.078208582,5,7.71,1508.21,1414.37,133.16,179.43,0.022535563,12.33,23154,1.550458844,13.64,8375.8638,0.187790661,40617.7,0.038,38410.5,0.136283954,106.8,0.018,0.69,63932,0.716,0.962915058,12865,233.3515293,8,3.9,553874.9,95.8,-0.3,14.1,13.8,10.7,11,216,18.71588251,99.9,44.4,55,74.2,6.1,5.87,696.6,132.42,78.14,55.47,42.98,42.07,0.1,27.94,721.4777653,5,1356.112607,85.5056,18,99.4,7872.848285,162.9,846,302,527,0.41,993,269768,22.37,63.03,22825,230310
40243,9995.8,4.1,317.7,343.9,133.16,16.704,7.2,29.7916,79.89,-0.476216216,38807.2,-0.078208582,5,7.71,1508.21,1414.37,133.16,185.3,0.022535563,12.33,23154,1.550458844,13.64,8375.8638,0.187790661,40617.7,0.038,38410.5,0.136283954,106.8,0.018,0.69,63932,0.716,0.962915058,12865,233.3515293,8,3.9,553874.9,95.8,-0.3,14.1,13.8,10.7,11,216,18.71588251,99.9,44.4,55,74.2,6.1,5.87,696.6,156.85,78.77,59.57,42.98,40.75,0.1,28.76,721.4777653,5,1356.112607,85.5056,18,99.4,7872.848285,162.9,846,302,527,0.41,993,269768,22.37,63.03,22825,230310
40244,9995.8,4.1,317.7,343.9,133.16,16.704,18.6,29.7916,79.89,-0.476216216,38807.2,-0.078208582,5,7.83,1508.21,1414.37,133.16,185.3,0.022535563,12.33,23154,1.550458844,13.64,8375.8638,0.187790661,40617.7,0.038,38410.5,0.136283954,106.8,0.018,0.69,63932,0.716,0.962915058,12865,233.3515293,8,3.9,553874.9,95.8,-0.3,14.1,13.8,10.7,11,216,18.71588251,99.9,44.4,55,74.2,6.1,5.87,696.6,132.42,78.14,61.94,42.98,40.75,41.96,30.89,721.4777653,5,1356.112607,85.5056,18,99.4,7872.848285,162.9,846,302,527,0.41,993,269768,22.37,63.03,22825,230310
40245,9995.8,5,317.7,343.9,133.16,16.704,18.6,29.753,80.47,-0.476216216,38807.2,-0.078208582,5,7.71,1508.21,1414.37,133.16,189.86,0.022535563,12.33,23154,1.550458844,13.64,8375.8638,0.187790661,40617.7,0.038,38410.5,0.136283954,106.8,0.018,0.69,63932,0.716,0.962915058,12865,233.3515293,8,3.9,553874.9,95.8,-0.3,14.1,13.8,10.7,11,216,18.71588251,99.9,44.4,55,74.2,6.1,5.87,696.6,136.11,78.14,58.8,45.23,42.07,0.1,27.94,721.4777653,5,1356.112607,85.5056,18,99.4,7872.848285,162.9,846,302,527,0.41,993,269768,22.37,63.03,22825,230310
40246,9995.8,4.7,317.7,343.9,133.16,16.704,18.6,29.744,79.91,-0.476216216,38807.2,-0.078208582,5,7.83,1502.7,1412.55,133.07,190.97,0.022535563,12.33,23154,1.550458844,13.64,8375.8638,0.187790661,40617.7,0.038,38410.5,0.136283954,106.8,0.018,0.69,63932,0.716,0.962915058,12865,233.3515293,8,3.9,553874.9,95.8,-0.3,14.1,13.8,10.7,11,216,18.71588251,99.9,44.4,55,74.2,6.1,5.87,696.6,132.42,78.14,61.94,42.98,37.54,41.96,28.28,721.4777653,5,1356.112607,85.5056,18,99.4,7872.848285,162.9,846,302,527,0.41,993,269768,22.37,63.03,22825,230310
40247,9995.8,5.1,317.7,343.9,133.16,16.704,4.6,29.568,80.48,-0.476216216,38807.2,-0.078208582,5,7.83,1501.4,1402.35,133.14,190.97,0.022535563,12.33,23154,1.550458844,13.64,8375.8638,0.187790661,40617.7,0.038,38410.5,0.136283954,106.8,0.018,0.69,63932,0.716,0.962915058,12865,233.3515293,8,3.9,553874.9,95.8,-0.3,14.1,13.8,10.7,11,216,18.71588251,99.9,44.4,55,74.2,6.1,5.87,696.6,144.03,78.14,58.8,45.23,42.07,0.1,30.48,721.4777653,5,1356.112607,85.5056,18,99.4,7872.848285,162.9,846,302,527,0.41,993,269768,22.37,63.03,22825,230310
40248,9995.8,4.1,317.7,343.9,133.16,16.704,21.5,29.474,80.28,-0.476216216,38807.2,-0.078208582,5,7.83,1504.04,1395.91,133.42,193.69,0.022535563,12.33,23154,1.550458844,13.64,8375.8638,0.187790661,40617.7,0.038,38410.5,0.136283954,106.8,0.018,0.69,63932,0.716,0.962915058,12865,233.3515293,8,3.9,553874.9,95.8,-0.3,14.1,13.8,10.7,11,216,18.71588251,99.9,44.4,55,74.2,6.1,5.87,696.6,132.42,78.14,61.94,42.98,40.75,41.96,27.58,721.4777653,5,1356.112607,85.5056,18,99.4,7872.848285,162.9,846,302,527,0.41,993,269768,22.37,63.03,22825,230310
40249,9995.8,4.2,317.7,343.9,133.16,16.704,8.1,29.2977,79.39,-0.476216216,38807.2,-0.078208582,5,7.83,1534.68,1415.75,133.75,194.08,0.022535563,12.33,23154,1.550458844,13.64,8375.8638,0.187790661,40617.7,0.038,38410.5,0.136283954,106.8,0.018,0.69,63932,0.716,0.962915058,12865,233.3515293,8,3.9,553874.9,95.8,-0.3,14.1,13.8,10.7,11,216,18.71588251,99.9,44.4,55,74.2,6.1,5.87,696.6,100.08,78.14,61.94,42.98,40.75,0.1,29.85,721.4777653,5,1356.112607,85.5056,18,99.4,7872.848285,162.9,846,302,527,0.41,993,269768,22.37,63.03,22825,230310
40250,9995.8,5.1,317.7,343.9,133.16,16.704,4.6,29.2977,79.39,-0.476216216,38807.2,-0.078208582,5,7.71,1534.68,1415.75,133.75,194.08,0.022535563,12.33,23154,1.550458844,13.64,8375.8638,0.187790661,40617.7,0.038,38410.5,0.136283954,106.8,0.018,0.69,63932,0.716,0.962915058,12865,233.3515293,8,3.9,553874.9,95.8,-0.3,14.1,13.8,10.7,11,216,18.71588251,99.9,44.4,55,74.2,6.1,5.87,696.6,144.03,78.14,59.54,42.98,42.07,0.1,28.61,721.4777653,5,1356.112607,85.5056,18,99.4,7872.848285,162.9,846,302,527,0.41,993,269768,22.37,63.03,22825,230310
40251,9995.8,4.2,317.7,343.9,133.16,16.704,8.1,29.2977,79.39,-0.476216216,38807.2,-0.078208582,5,7.83,1534.68,1415.75,133.75,194.08,0.022535563,12.33,23154,1.550458844,13.64,8375.8638,0.187790661,40617.7,0.038,38410.5,0.136283954,106.8,0.018,0.69,63932,0.716,0.962915058,12865,233.3515293,8,3.9,553874.9,95.8,-0.3,14.1,13.8,10.7,11,216,18.71588251,99.9,44.4,55,74.2,6.1,5.87,696.6,144.03,78.14,61.94,42.98,40.75,0.1,29.07,721.4777653,5,1356.112607,85.5056,18,99.4,7872.848285,162.9,846,302,527,0.41,993,269768,22.37,63.03,22825,230310
40252,9995.8,5.1,317.7,343.9,133.16,16.704,27.9,29.432,77.89,-0.476216216,38807.2,-0.078208582,5,7.83,1514.4,1400.19,133.86,181.02,0.022535563,12.33,23154,1.550458844,13.64,8375.8638,0.187790661,40617.7,0.038,38410.5,0.136283954,106.8,0.018,0.69,63932,0.716,0.962915058,12865,233.3515293,8,3.9,553874.9,95.8,-0.3,14.1,13.8,10.7,11,216,18.71588251,99.9,44.4,55,74.2,6.1,5.87,696.6,132.42,78.14,59.54,45.23,42.07,41.96,29.67,721.4777653,5,1356.112607,85.5056,18,99.4,7872.848285,162.9,846,302,527,0.41,993,269768,22.37,63.03,22825,230310
40253,9995.8,4.7,317.7,343.9,133.16,16.704,18.6,29.3458,79.02,-0.476216216,38807.2,-0.078208582,5,7.71,1536.79,1420.76,131.85,181.45,0.022535563,12.33,23154,1.550458844,13.64,8375.8638,0.187790661,40617.7,0.038,38410.5,0.136283954,106.8,0.018,0.69,63932,0.716,0.962915058,12865,233.3515293,8,3.9,553874.9,95.8,-0.3,14.1,13.8,10.7,11,216,18.71588251,99.9,44.4,55,74.2,6.1,5.87,696.6,144.03,78.14,61.94,42.98,37.54,41.96,27.94,721.4777653,5,1356.112607,85.5056,18,99.4,7872.848285,162.9,846,302,527,0.41,993,269768,22.37,63.03,22825,230310
40254,9995.8,5,317.7,343.9,133.16,16.704,18.1,29.1362,81.96,-0.476216216,38807.2,-0.078208582,5,7.71,1563.46,1435.31,134.33,181.93,0.022535563,12.33,23154,1.550458844,13.64,8375.8638,0.187790661,40617.7,0.038,38410.5,0.136283954,106.8,0.018,0.69,63932,0.716,0.962915058,12865,233.3515293,8,3.9,553874.9,95.8,-0.3,14.1,13.8,10.7,11,216,18.71588251,99.9,44.4,55,74.2,6.1,5.87,696.6,139.43,78.14,61.94,45.23,42.07,0.1,29.67,721.4777653,5,1356.112607,85.5056,18,99.4,7872.848285,162.9,846,302,527,0.41,993,269768,22.37,63.03,22825,230310
