"","1"
"1282",3501391.65360177
"1283",5815828.46437684
"1284",1505099.54664241
"1285",3869784.49069093
"1286",2814034.46190144
"1287",827626.296682954
"1288",761185.133337365
"1289",6222293.64917984
"1290",281854.480998701
"1291",1092901.24551446
"1292",3135140.16067156
"1293",817858.145925674
"1294",3580754.17208677
"1295",640867.022746733
"1296",631628.693099017
"1297",6724990.72474022
"1298",856906.507115808
"1299",776335.235054657
"1300",18683888.7423214
"1301",7350355.75447982
"1302",479463.691296196
"1303",2005194.66806024
"1304",99971.4919961935
"1305",425070.438107002
"1306",1263817.42334301
"1307",2216096.60492084
"1308",681769.578754658
"1309",2357980.23198446
"1310",1713379.04674741
"1311",775190.196190451
"1312",5574207.49597239
"1313",2487498.46627143
"1314",602119.240665363
"1315",2630097.13428762
"1316",1478697.16717062
"1317",807573.3118302
"1318",707230.91429062
"1319",3599170.77952609
"1320",1724589.10790486
"1321",8306612.00351765
"1322",480454.850886301
"1323",2046625.80658554
"1324",799920.42975022
"1325",1722807.96084498
"1326",1626556.86142304
"1327",16875311.6706129
"1328",2188487.17320863
"1329",713354.74671358
"1330",863391.40654189
"1331",1319112.88013877
"1332",5292706.01374788
"1333",654296.886815092
"1334",1996052.21244881
"1335",12067265.7028989
"1336",40199916.5394536
"1337",3006260.73566624
"1338",684463.4577044
"1339",2613526.95344544
"1340",3547417.14244319
"1341",585567.642116914
"1342",7366372.88420889
"1343",650257.884229486
"1344",1598116.24720665
"1345",607318.528426535
"1346",1548165.14538959
"1347",534964.39651491
"1348",2448340.37527027
"1349",22412464.1105526
"1350",1103181.3061901
"1351",594567.937932751
"1352",5044282.70516777
"1353",825748.760796234
"1354",2397677.89659973
"1355",2507738.02022676
"1356",1539573.19371708
"1357",8087856.5672183
"1358",4076561.67761073
"1359",633347.816656771
"1360",1933284.31529538
"1361",1680264.15854382
"1362",569400.18755051
"1363",802553.276438769
"1364",4416732.05512339
"1365",488850.930651889
"1366",3653279.98803177
"1367",620331.814646165
"1368",2583494.26559832
"1369",997975.336988341
"1370",3856002.02339229
"1371",748617.586463836
"1372",1163959.79116214
"1373",2061631.70754337
"1374",555675.595996831
"1375",4194154.46722985
"1376",586758.65396038
"1377",2757469.51813455
"1378",2508355.68493921
"1379",2445659.27475888
"1380",1872280.45197405
"1381",1772961.53286084
"1382",2534996.76329236
"1383",858034.970938804
"1384",3533896.0400821
"1385",5752265.83305965
"1386",9195589.76048526
"1387",10939761.1921328
"1388",753842.072301407
"1389",1391086.50895271
"1390",696427.655854485
"1391",3229797.12700866
"1392",327525.084463945
"1393",63916421.7878203
"1394",286613.94208992
"1395",3486705.5338841
"1396",3132289.09436371
"1397",34842204.4000722
"1398",885445.957188189
"1399",819698.847578772
"1400",2095948.67351317
"1401",575123.417821619
"1402",619682.947250874
"1403",680508.220278188
"1404",1001058.89279385
"1405",3699758.99349149
"1406",1164496.52396451
"1407",2130460.05506486
"1408",1863765.65681302
"1409",856627.348872336
"1410",28130852.7493048
"1411",716542.306465404
"1412",1546129.30010729
"1413",1555163.00582079
"1414",3004958.3484847
"1415",1859702.64789398
"1416",1156285.79697508
"1417",6405353.33491829
"1418",610372.722832754
"1419",3443320.00904163
"1420",667581.876617851
"1421",40331802.1522467
"1422",3067778.30341769
"1423",1384473.68650183
"1424",653762.582301111
"1425",909188.873892835
"1426",531314.768208194
"1427",791002.081664662
"1428",2559687.21341073
"1429",676522.396915892
"1430",578590.95286172
"1431",9077221.66583788
"1432",869393.032274385
"1433",658795.56372817
"1434",2021182.82311702
"1435",709393.282766649
"1436",631979.880500497
"1437",8184606.42269182
"1438",524435.258136497
"1439",629628.884436958
"1440",1921350.51668771
"1441",1044579.50991729
"1442",2294624.14018577
"1443",529316.880842351
"1444",844758.074226621
"1445",616366.198751382
"1446",1301518.14449667
"1447",483887.329344521
"1448",573536.482780712
"1449",6627293.77265803
"1450",467233.266407064
"1451",13185019.2077456
"1452",7379987.12693566
"1453",3178985.63980404
"1454",976011.718102666
"1455",10539701.0511871
"1456",566185.763104852
"1457",2749024.98667998
"1458",446156.110842958
"1459",5336437.25480876
"1460",2089632.29306363
"1461",70889928.207516
"1462",408764.155910861
"1463",1291703.60795221
"1464",682776.614482713
"1465",3509018.3611826
"1466",5087676.07522359
"1467",5870138.00474789
"1468",574037.532413115
"1469",2108719.87049632
"1470",1964629.81555445
"1471",4015869.45389418
"1472",216299.69374834
"1473",1435439.48267632
"1474",4962310.20438282
"1475",1871695.31075297
"1476",677270.387439565
"1477",12678347.0490549
"1478",7270551.0267029
"1479",6743697.75404448
"1480",1545668.44014946
"1481",856249.243105842
"1482",1659618.66062596
"1483",2220171.44897436
"1484",4820504.89390481
"1485",1200117.62859377
"1486",2632008.26910007
"1487",2273907.08522236
"1488",1660014.16137077
"1489",2530278.28295865
"1490",2019507.25910868
"1491",1445510.16732981
"1492",551661.998308254
"1493",3039633.15371239
"1494",17576384.3209193
"1495",1477687.84433717
"1496",4072587.32974392
"1497",18851246.2723769
"1498",2306959.37767477
"1499",609853.354685842
"1500",1351793.96053223
"1501",596328.30727515
"1502",900512.7527026
"1503",678953.326846256
"1504",887384.385082039
"1505",2106377.34142357
"1506",902900.142202466
"1507",580580.713831633
"1508",862895.467530667
"1509",2433143.40622674
"1510",4892503.85005588
"1511",2485112.20775976
"1512",3421997.41129815
"1513",890292.583129446
"1514",919244.675022054
"1515",623059.418365631
"1516",2177388.19305716
"1517",10209093.9485736
"1518",870014.801808338
"1519",5417126.51881836
"1520",880502.918143369
"1521",13873407.6229214
"1522",705226.124495287
"1523",13046912.7407029
"1524",1769975.15253446
"1525",1817331.75122015
"1526",776524.274858344
"1527",1794830.57694498
"1528",1400185.073476
"1529",85977440.202863
"1530",130773501.200285
"1531",2585323.59486476
"1532",640368.485877061
"1533",807283.696224109
"1534",6545644.90270407
"1535",1934395.71264422
"1536",3353344.95371041
"1537",748714.821599315
"1538",3633556.6403129
"1539",937716.203815312
"1540",89353.7071283432
"1541",787246.483218619
"1542",2965033.37920353
"1543",13120412.8763083
"1544",597130.816799998
"1545",2284846.87018406
"1546",2690373.87630265
"1547",1954866.66804856
"1548",651684.161924555
"1549",2062044.5957406
"1550",1030120.35017427
"1551",674576.088352786
"1552",595389.739859428
"1553",2410821.09271093
"1554",725713.720046523
"1555",4133024.07358951
"1556",610048.844717856
"1557",5254211.61854988
"1558",1036351.48144354
"1559",689981.598225556
"1560",2382941.47828999
"1561",3422162.30306406
"1562",864966.472776644
"1563",3170078.32880387
"1564",3081034.63108166
"1565",794289.452950453
"1566",1503735.13815723
"1567",3010715.83151494
"1568",4822963.55241915
"1569",763211.085289626
"1570",2530513.58019889
"1571",11490851.2209687
"1572",700923.376395447
"1573",787869.804923323
"1574",3088031.31453423
"1575",3279894.02116811
"1576",17864496.9392672
"1577",730807.929037895
"1578",4248102.58831925
"1579",861183.816882555
"1580",1423985.51217271
"1581",845990.701902356
"1582",5048104.63444398
"1583",884910.705985704
"1584",2862666.97853644
"1585",986020.707336921
"1586",2235371.58671646
"1587",957960.535764933
"1588",3840509.06884695
"1589",3252058.45523473
"1590",922673.114617403
"1591",7936036.467457
"1592",3319931.24700872
"1593",1631230.90346917
"1594",4152810.92080623
"1595",1079603.52322766
"1596",965627.331682895
"1597",415120.071439052
"1598",3356517.18426721
"1599",2582284.09388433
"1600",1517138.2768366
"1601",938685.6679082
"1602",759004.940564101
"1603",11677015.7563869
"1604",18515784.9756729
"1605",488528.767339447
"1606",906904.698080159
"1607",684178.782426417
"1608",673327.024068998
"1609",4711964.78405345
"1610",1159043.34709811
"1611",706372.806999618
"1612",3319993.13297793
"1613",2439402.7939296
"1614",95598378.944397
"1615",2017281.24477081
"1616",18897221.8857294
"1617",3690636.88764963
"1618",4030343.4530846
"1619",667567.729994828
"1620",723194.534963168
"1621",5407615.95679814
"1622",2362950.56622367
"1623",3614934.43119734
"1624",354500.583381
"1625",2836063.02312249
"1626",1915391.87852363
"1627",4370478.99770319
"1628",2528357.717644
"1629",1998968.7186526
"1630",3060899.02173434
"1631",567832.194392974
"1632",589921.716604727
"1633",879185.876067491
"1634",680493.768868173
"1635",792200.027441574
"1636",1171634.28979804
"1637",3016887.43020825
"1638",687917.53177956
"1639",1387071.1257857
"1640",2456246.76042424
"1641",2351311.70973251
"1642",2837522.40565059
"1643",40316416.2457757
"1644",5205872.74512839
"1645",1097749.75694241
"1646",572437.467777525
"1647",1664624.79655124
"1648",5181162.34692256
"1649",533437.084564405
"1650",4472297.24616245
"1651",3892216.68475563
"1652",804519.936138291
"1653",1729162.88677872
"1654",1841954.98548995
"1655",3033474.26523759
"1656",2518170.59721939
"1657",4573652.424827
"1658",894424.125636954
"1659",1675699.36643842
"1660",103153.187575639
"1661",788469.624310155
"1662",597707.976638476
"1663",1441819.82852047
"1664",2407198.91931921
"1665",30407486.9540417
"1666",2497024.26464786
"1667",1976600.27692411
"1668",1889973.43293999
"1669",1010116.46674219
"1670",532804.181102553
"1671",24576407.8394371
"1672",704465.869874516
"1673",11913698.6246185
"1674",754723.292620484
"1675",2346459.36423338
"1676",798846.006598003
"1677",6960155.27283653
"1678",852709.920429834
"1679",1985488.95752795
"1680",644838.70398323
"1681",3350853.87683899
"1682",1160560.79289343
"1683",5562009.4673
"1684",4236111.04159706
"1685",10082140.5739346
"1686",3253158.57015327
"1687",7498256.97494355
"1688",7039196.06789961
"1689",8002744.71558876
"1690",2185814.16329413
"1691",3045392.6908018
"1692",82125327.9143627
"1693",2037478.34440582
"1694",2125659.67253189
"1695",11913817.5672648
"1696",8899769.3545
"1697",4253602.04427406
"1698",32000364.8481663
"1699",76382813.4737566
"1700",2172987.07852317
"1701",2814342.73152012
"1702",1555148.44038497
"1703",9764367.49826999
"1704",6638597.87885532
"1705",42456435.3269881
"1706",1292324.96246365
"1707",11173386.1753893
"1708",2225723.19266822
"1709",849727.60976606
"1710",1322857.24457043
"1711",2519265.99650322
"1712",1385832.96820544
"1713",2700384.78738978
"1714",58275206.3048789
"1715",646030.992813902
"1716",9225281.03951871
"1717",656964.192546835
"1718",678547.783203767
"1719",1036530.41048995
"1720",2149865.7275418
"1721",6684646.40522996
"1722",730188.731898536
"1723",1461692.79496945
"1724",7805822.77710682
"1725",67696815.8144746
"1726",655089.732243057
"1727",54540963.2861514
"1728",4137054.52431527
"1729",890146.926502062
"1730",825411.589480441
"1731",2398310.61543079
"1732",2377561.57622453
"1733",13549709.9965794
"1734",724615.955174513
"1735",1833776.77547658
"1736",2137495.13241569
"1737",799819.5055052
"1738",3049798.06832297
"1739",71247865.9468556
"1740",670996.139205668
"1741",1855521.09911221
"1742",1279300.33344754
"1743",5103463.69439634
"1744",8201964.21856177
"1745",1189051.45646908
"1746",694389.966888282
"1747",3337041.44083239
"1748",1605776.01250774
"1749",1616588.80438957
"1750",2312408.28318271
"1751",555238.316741756
"1752",1529373.75412453
"1753",8708038.51517953
"1754",60129825.597674
"1755",2092242.68169184
"1756",2156042.42772918
"1757",6936340.72426924
"1758",830806.689180012
"1759",11709438.1098895
"1760",776674.827330486
"1761",3722888.6939162
"1762",22304288.6534215
"1763",12669196.4711155
"1764",4957717.19947526
"1765",168481290.940157
"1766",1729947.0235951
"1767",3150633.3785647
"1768",31020442.1325157
"1769",577028.782157274
"1770",2623592.25587814
"1771",1389419.48249185
"1772",4034383.18261269
"1773",4009316.79692708
"1774",4625816.70420349
"1775",749453.725904683
"1776",1331703.83003026
"1777",1553121.41794328
"1778",13563737.2544004
"1779",1806851.12559863
"1780",2070029.6250183
"1781",1745209.38060168
"1782",23818929.1581375
"1783",1540841.14798333
"1784",534532.379998046
"1785",747025.4196224
"1786",18845646.813703
"1787",1482468.00474621
"1788",4524945.02498374
"1789",11620889.9980383
"1790",1074299.62854571
"1791",4618584.80995153
"1792",1953536.46545883
"1793",2783586.76727501
"1794",61131334.1090708
"1795",2907950.86948287
"1796",3711898.34449995
"1797",2933789.35348487
"1798",1628005.76994983
"1799",2585469.98727829
"1800",1305555.56632781
"1801",2549323.5198506
"1802",878491.499907335
"1803",529478.722629652
"1804",1908458.54785051
"1805",27031718.634131
"1806",2440510.82592392
"1807",2549074.65268638
"1808",717814.548640252
"1809",2236212.15909466
"1810",2223862.89894775
"1811",746229.507158336
"1812",1723008.70366091
"1813",5803876.30773996
"1814",9990864.24567733
"1815",3370139.9141519
"1816",1420710.66520954
"1817",2121676.23236781
"1818",7452748.83578066
"1819",10583483.0453783
"1820",20453447.1321431
"1821",17553691.5789822
"1822",6182255.75226949
"1823",2617207.35711808
"1824",4525851.97083308
"1825",1836048.67509408
"1826",3263419.63135363
"1827",11513.3747841716
"1828",1440474.72083959
"1829",3878717.10817679
"1830",2944006.09182151
"1831",1460316.89965301
"1832",1003894.6050031
"1833",1044816.11108937
"1834",9830979.32856559
"1835",3983688.21647632
"1836",2561190.43940349
"1837",3895263.51104895
"1838",1426086.73086717
"1839",2052741.32344156
"1840",702819.628682812
"1841",1573173.11007436
"1842",2164128.78506287
"1843",3198502.65192016
"1844",3015568.44950782
"1845",2202870.19691191
"1846",2878170.00160039
"1847",765160.068758186
"1848",4697053.52333229
"1849",1524082.26691663
"1850",1958642.23415272
"1851",488373.369703639
"1852",33588822.2498117
"1853",890616.426703514
"1854",2437338.72415432
"1855",2577556.20897292
"1856",2350662.04264966
"1857",2608046.23005829
"1858",2875115.05221203
"1859",3811596.80911651
"1860",5762112.71825947
"1861",847641.480785823
"1862",2291003.08984878
"1863",1328069.93202567
"1864",3855948.75581813
"1865",3712048.11851808
"1866",1047460.91712098
"1867",3061058.50858783
"1868",2780156.17664441
"1869",38011222.7194286
"1870",2424875.09042096
"1871",18401860.3028565
"1872",730587.534124506
"1873",913625.455012685
"1874",370901.508217177
"1875",2850428.55127608
"1876",7379409.73710714
"1877",2695479.70723688
"1878",2351226.88147817
"1879",2144174.5250762
"1880",27785888.5254823
"1881",1709505.71360983
"1882",699357.091901705
"1883",3366163.42056659
"1884",4795931.74711293
"1885",1597819.36195148
"1886",1960455.92774217
"1887",13715883.0644757
"1888",2715107.10133764
"1889",7097317.44191426
"1890",2001371.78943821
"1891",2692424.12386596
"1892",3033128.22395827
"1893",1827048.05511138
"1894",1419113.24303671
"1895",2782750.05784809
"1896",8894526.87510416
"1897",2093490.87411549
"1898",761612.164809029
"1899",2384606.59675486
"1900",3992086.10233831
"1901",1810906.11665759
"1902",3806719.9116948
"1903",1304330.63552077
"1904",2402219.37662607
"1905",12866538.4041683
"1906",2358455.54561798
"1907",4623588.98704617
"1908",24985816.432023
"1909",742882.385771351
"1910",2042404.93191833
"1911",4178042.35479992
"1912",926092.563459509
"1913",5957600.63751191
"1914",1908281.42168466
"1915",570196.784978853
"1916",2397287.61917218
"1917",2621917.22240319
"1918",593198.35684095
"1919",718762.693169505
"1920",5721486.19923073
"1921",3045361.85581084
"1922",1025992.9701889
"1923",970225.3605712
"1924",945317.748360232
"1925",827364.056181207
"1926",473096.559526006
"1927",5517912.81898134
"1928",6423449.26186565
"1929",1026700.67851982
"1930",709036.714086633
"1931",4115902.76199253
